order_id,customer_id,product_id,product_name,category,region,order_date,quantity,unit_price,discount_pct,total_amount,cost,profit,payment_method,status
ORD00191,CUST0349,PROD001,Laptop Pro 15,Electronics,North,2024-11-13,5,1216.96,10.0,5476.32,3750,1726.32,Debit Card,Delivered
ORD00192,CUST0253,PROD005,"4K Monitor 27""",Electronics,South,2024-07-31,3,419.05,0.0,1257.15,660,597.15,PayPal,Cancelled
ORD00193,CUST0246,PROD051,Premium Coffee Beans 1kg,Food & Beverage,East,2023-05-27,2,30.44,0.0,60.88,20,40.88,Credit Card,Delivered
ORD00194,CUST0183,PROD057,Granola Bars x12,Food & Beverage,North,2023-03-22,1,22.98,20.0,18.39,7,11.39,Bank Transfer,Delivered
ORD00195,CUST0155,PROD052,Organic Green Tea 100g,Food & Beverage,North,2022-07-15,5,18.51,0.0,92.56,25,67.56,Cash,Delivered
ORD00196,CUST0257,PROD039,Pull-Up Bar,Sports,South,2022-04-25,3,53.33,20.0,127.99,66,61.99,Bank Transfer,Delivered
ORD00197,CUST0313,PROD008,Webcam HD 1080p,Electronics,North,2022-09-04,2,72.42,20.0,115.87,50,65.87,Cash,Cancelled
ORD00198,CUST0034,PROD030,Garden Hose 50ft,Home & Garden,South,2024-02-23,1,62.46,0.0,62.46,28,34.46,PayPal,Delivered
ORD00199,CUST0283,PROD017,Formal Trousers,Clothing,Central,2022-11-03,3,89.04,0.0,267.13,105,162.13,Debit Card,Delivered
ORD00200,CUST0419,PROD025,Blender Pro 1000W,Home & Garden,East,2024-03-15,4,93.5,10.0,336.6,140,196.6,Cash,Delivered
ORD00201,CUST0126,PROD027,LED Desk Lamp,Home & Garden,North,2024-06-03,3,47.58,0.0,142.73,54,88.73,Debit Card,Delivered
ORD00202,CUST0224,PROD022,Air Purifier Pro,Home & Garden,South,2024-09-01,5,261.22,10.0,1175.48,550,625.48,Bank Transfer,Delivered
ORD00203,CUST0398,PROD016,Leather Belt,Clothing,North,2024-03-27,5,44.41,15.0,188.74,90,98.74,Debit Card,Processing
ORD00204,CUST0322,PROD057,Granola Bars x12,Food & Beverage,East,2024-09-11,5,20.67,5.0,98.19,35,63.19,Cash,Delivered
ORD00205,CUST0090,PROD041,Business Analytics Guide,Books,North,2024-12-09,2,42.68,0.0,85.36,24,61.36,Bank Transfer,Delivered
ORD00206,CUST0230,PROD025,Blender Pro 1000W,Home & Garden,West,2022-07-03,1,92.06,5.0,87.45,35,52.45,PayPal,Delivered
ORD00207,CUST0471,PROD052,Organic Green Tea 100g,Food & Beverage,Central,2023-10-19,3,18.34,0.0,55.01,15,40.01,PayPal,Delivered
ORD00208,CUST0131,PROD038,Foam Roller,Sports,Central,2023-12-18,5,37.25,20.0,149.0,60,89.0,Bank Transfer,Shipped
ORD00209,CUST0233,PROD066,Car Vacuum Cleaner,Automotive,Central,2024-06-21,1,59.67,0.0,59.67,22,37.67,Debit Card,Shipped
ORD00210,CUST0389,PROD035,Running Shoes Pro,Sports,Central,2022-11-16,1,119.0,0.0,119.0,55,64.0,Debit Card,Cancelled
ORD00211,CUST0249,PROD044,Marketing Strategy,Books,Central,2022-10-30,3,34.3,15.0,87.48,30,57.48,Credit Card,Delivered
ORD00212,CUST0146,PROD038,Foam Roller,Sports,West,2024-08-22,1,33.82,15.0,28.75,12,16.75,Cash,Delivered
ORD00213,CUST0414,PROD063,Car Phone Mount,Automotive,North,2024-12-07,3,25.24,10.0,68.16,27,41.16,Debit Card,Shipped
ORD00214,CUST0003,PROD044,Marketing Strategy,Books,South,2022-02-07,4,38.63,15.0,131.34,40,91.34,Cash,Delivered
ORD00215,CUST0113,PROD059,Energy Drink Pack x24,Food & Beverage,Central,2022-12-15,1,33.49,20.0,26.79,12,14.79,Cash,Delivered
ORD00216,CUST0117,PROD017,Formal Trousers,Clothing,South,2024-08-10,1,81.29,15.0,69.09,35,34.09,PayPal,Shipped
ORD00217,CUST0252,PROD023,Coffee Maker Deluxe,Home & Garden,Central,2024-01-08,1,116.59,20.0,93.27,52,41.27,Bank Transfer,Delivered
ORD00218,CUST0439,PROD021,Robot Vacuum Cleaner,Home & Garden,East,2024-02-19,5,327.5,0.0,1637.51,700,937.51,PayPal,Delivered
ORD00219,CUST0315,PROD021,Robot Vacuum Cleaner,Home & Garden,South,2024-12-24,1,280.25,10.0,252.22,140,112.22,Bank Transfer,Delivered
ORD00220,CUST0320,PROD001,Laptop Pro 15,Electronics,North,2022-02-14,1,1139.37,10.0,1025.44,750,275.44,PayPal,Delivered
ORD00221,CUST0378,PROD046,Finance for Managers,Books,South,2024-03-16,2,43.38,15.0,73.74,26,47.74,PayPal,Delivered
ORD00222,CUST0303,PROD067,Steering Wheel Cover,Automotive,West,2023-09-12,2,31.88,10.0,57.38,22,35.38,PayPal,Processing
ORD00223,CUST0483,PROD023,Coffee Maker Deluxe,Home & Garden,East,2023-06-12,4,139.07,20.0,445.03,208,237.03,Credit Card,Cancelled
ORD00224,CUST0140,PROD049,Entrepreneurship Now,Books,North,2023-07-28,2,33.49,5.0,63.64,18,45.64,Debit Card,Delivered
ORD00225,CUST0251,PROD049,Entrepreneurship Now,Books,North,2024-02-22,5,39.32,10.0,176.92,45,131.92,Debit Card,Delivered
ORD00226,CUST0411,PROD058,Almond Milk 1L,Food & Beverage,Central,2022-11-09,4,8.75,10.0,31.51,8,23.51,PayPal,Delivered
ORD00227,CUST0056,PROD046,Finance for Managers,Books,East,2022-09-27,2,49.46,10.0,89.03,26,63.03,Cash,Shipped
ORD00228,CUST0492,PROD004,Bluetooth Speaker,Electronics,North,2023-02-19,2,85.6,15.0,145.52,70,75.52,Cash,Cancelled
ORD00229,CUST0443,PROD007,Mechanical Keyboard,Electronics,Central,2024-05-30,2,133.03,10.0,239.46,104,135.46,Debit Card,Delivered
ORD00230,CUST0398,PROD018,Polo Shirt Premium,Clothing,North,2024-12-27,1,60.89,20.0,48.72,22,26.72,Debit Card,Shipped
ORD00231,CUST0031,PROD012,Denim Jeans Slim,Clothing,North,2023-10-15,4,86.29,0.0,345.15,112,233.15,Bank Transfer,Shipped
ORD00232,CUST0239,PROD044,Marketing Strategy,Books,North,2023-07-15,2,40.12,0.0,80.24,20,60.24,Debit Card,Delivered
ORD00233,CUST0092,PROD036,Gym Gloves,Sports,East,2023-07-01,5,25.34,0.0,126.68,45,81.68,Cash,Delivered
ORD00234,CUST0073,PROD050,Digital Marketing,Books,South,2022-02-23,3,36.64,20.0,87.93,33,54.93,Bank Transfer,Delivered
ORD00235,CUST0468,PROD034,Cycling Helmet,Sports,West,2024-08-18,3,74.01,5.0,210.92,96,114.92,Bank Transfer,Delivered
ORD00236,CUST0071,PROD017,Formal Trousers,Clothing,West,2022-12-02,2,84.13,5.0,159.84,70,89.84,Credit Card,Cancelled
ORD00237,CUST0143,PROD018,Polo Shirt Premium,Clothing,North,2024-04-25,2,68.15,0.0,136.3,44,92.3,Debit Card,Delivered
ORD00238,CUST0130,PROD034,Cycling Helmet,Sports,East,2024-06-18,5,78.84,0.0,394.21,160,234.21,Bank Transfer,Cancelled
ORD00239,CUST0037,PROD030,Garden Hose 50ft,Home & Garden,South,2024-05-25,4,68.59,10.0,246.93,112,134.93,Bank Transfer,Shipped
ORD00240,CUST0074,PROD069,LED Car Lights Kit,Automotive,North,2024-03-18,5,38.07,10.0,171.33,70,101.33,Cash,Delivered
ORD00241,CUST0457,PROD025,Blender Pro 1000W,Home & Garden,Central,2022-03-20,5,82.05,5.0,389.72,175,214.72,Credit Card,Cancelled
ORD00242,CUST0268,PROD010,External SSD 1TB,Electronics,West,2023-05-19,5,150.13,15.0,638.05,325,313.05,Credit Card,Delivered
ORD00243,CUST0267,PROD068,Car Air Freshener x5,Automotive,East,2024-11-23,1,14.07,5.0,13.37,5,8.37,Bank Transfer,Cancelled
ORD00244,CUST0309,PROD015,Sport T-Shirt,Clothing,Central,2023-08-09,4,32.67,0.0,130.66,48,82.66,Cash,Cancelled
ORD00245,CUST0398,PROD061,Car Dash Cam 4K,Automotive,North,2024-11-24,2,98.28,15.0,167.07,84,83.07,Bank Transfer,Delivered
ORD00246,CUST0254,PROD070,Car Wax Premium,Automotive,Central,2024-10-22,1,26.21,10.0,23.59,10,13.59,Cash,Delivered
ORD00247,CUST0385,PROD044,Marketing Strategy,Books,North,2024-04-26,3,37.63,0.0,112.88,30,82.88,Bank Transfer,Delivered
ORD00248,CUST0465,PROD025,Blender Pro 1000W,Home & Garden,Central,2023-02-18,4,81.71,0.0,326.82,140,186.82,Debit Card,Shipped
ORD00249,CUST0498,PROD038,Foam Roller,Sports,South,2022-09-11,1,32.3,5.0,30.68,12,18.68,PayPal,Delivered
ORD00250,CUST0428,PROD033,Dumbbell Set 20kg,Sports,Central,2024-02-26,5,90.99,0.0,454.97,210,244.97,Bank Transfer,Delivered
ORD00251,CUST0382,PROD053,Protein Powder Vanilla,Food & Beverage,Central,2022-03-31,2,59.53,10.0,107.16,40,67.16,Debit Card,Delivered
ORD00252,CUST0265,PROD034,Cycling Helmet,Sports,North,2022-10-24,2,83.25,0.0,166.51,64,102.51,Bank Transfer,Delivered
ORD00253,CUST0154,PROD046,Finance for Managers,Books,North,2024-07-02,3,49.21,0.0,147.64,39,108.64,Debit Card,Returned
ORD00254,CUST0373,PROD022,Air Purifier Pro,Home & Garden,North,2022-01-08,5,262.22,0.0,1311.08,550,761.08,Bank Transfer,Delivered
ORD00255,CUST0457,PROD044,Marketing Strategy,Books,Central,2024-10-18,5,40.34,10.0,181.51,50,131.51,Bank Transfer,Delivered
ORD00256,CUST0199,PROD053,Protein Powder Vanilla,Food & Beverage,East,2024-09-01,4,54.01,0.0,216.05,80,136.05,Cash,Shipped
ORD00257,CUST0411,PROD023,Coffee Maker Deluxe,Home & Garden,Central,2023-05-17,5,123.28,15.0,523.92,260,263.92,Cash,Processing
ORD00258,CUST0085,PROD052,Organic Green Tea 100g,Food & Beverage,West,2023-03-02,1,16.87,0.0,16.87,5,11.87,PayPal,Delivered
ORD00259,CUST0489,PROD068,Car Air Freshener x5,Automotive,West,2022-03-08,5,16.01,0.0,80.07,25,55.07,PayPal,Cancelled
ORD00260,CUST0277,PROD056,Dark Chocolate Bar 72%,Food & Beverage,Central,2022-04-11,1,11.8,0.0,11.8,4,7.8,Debit Card,Shipped
ORD00261,CUST0413,PROD056,Dark Chocolate Bar 72%,Food & Beverage,Central,2022-12-30,4,12.6,0.0,50.39,16,34.39,Credit Card,Delivered
ORD00262,CUST0138,PROD051,Premium Coffee Beans 1kg,Food & Beverage,East,2023-09-05,3,31.16,5.0,88.8,30,58.8,Credit Card,Processing
ORD00263,CUST0297,PROD065,Jump Starter Pack,Automotive,East,2022-05-13,3,88.48,0.0,265.44,114,151.44,PayPal,Delivered
ORD00264,CUST0449,PROD069,LED Car Lights Kit,Automotive,North,2024-04-27,5,32.97,0.0,164.84,70,94.84,Cash,Delivered
ORD00265,CUST0265,PROD022,Air Purifier Pro,Home & Garden,North,2024-12-19,1,248.19,15.0,210.96,110,100.96,Cash,Cancelled
ORD00266,CUST0388,PROD003,Smart Watch Ultra,Electronics,North,2023-08-12,4,356.6,0.0,1426.39,560,866.39,PayPal,Delivered
ORD00267,CUST0474,PROD002,Wireless Headphones,Electronics,Central,2023-12-26,2,203.55,5.0,386.74,160,226.74,Cash,Shipped
ORD00268,CUST0188,PROD062,Tire Inflator Auto,Automotive,West,2024-10-16,4,47.77,10.0,171.98,72,99.98,Debit Card,Shipped
ORD00269,CUST0194,PROD029,Throw Blanket Soft,Home & Garden,Central,2023-02-01,1,50.8,5.0,48.26,20,28.26,Credit Card,Shipped
ORD00270,CUST0312,PROD015,Sport T-Shirt,Clothing,South,2023-03-01,5,38.49,5.0,182.84,60,122.84,Credit Card,Delivered
ORD00271,CUST0142,PROD030,Garden Hose 50ft,Home & Garden,Central,2023-03-11,1,66.83,15.0,56.8,28,28.8,PayPal,Delivered
ORD00272,CUST0480,PROD002,Wireless Headphones,Electronics,North,2022-05-19,3,191.05,10.0,515.84,240,275.84,PayPal,Processing
ORD00273,CUST0432,PROD006,Gaming Mouse,Electronics,Central,2022-08-22,3,76.49,15.0,195.06,84,111.06,Cash,Shipped
ORD00274,CUST0199,PROD060,Collagen Powder 300g,Food & Beverage,East,2022-03-01,2,42.25,20.0,67.59,32,35.59,PayPal,Cancelled
ORD00275,CUST0087,PROD061,Car Dash Cam 4K,Automotive,North,2024-09-08,4,104.89,15.0,356.61,168,188.61,Debit Card,Delivered
ORD00276,CUST0044,PROD069,LED Car Lights Kit,Automotive,East,2024-08-01,5,37.77,5.0,179.41,70,109.41,Bank Transfer,Cancelled
ORD00277,CUST0405,PROD059,Energy Drink Pack x24,Food & Beverage,North,2022-04-25,5,33.6,15.0,142.78,60,82.78,PayPal,Delivered
ORD00278,CUST0220,PROD057,Granola Bars x12,Food & Beverage,Central,2022-02-08,2,22.34,0.0,44.68,14,30.68,PayPal,Delivered
ORD00279,CUST0425,PROD047,Machine Learning A-Z,Books,South,2022-11-02,3,76.91,0.0,230.72,60,170.72,Bank Transfer,Shipped
ORD00280,CUST0202,PROD053,Protein Powder Vanilla,Food & Beverage,South,2022-12-06,5,56.16,0.0,280.81,100,180.81,Cash,Delivered
ORD00281,CUST0003,PROD069,LED Car Lights Kit,Automotive,South,2023-09-24,3,36.47,0.0,109.41,42,67.41,Bank Transfer,Delivered
ORD00282,CUST0243,PROD003,Smart Watch Ultra,Electronics,West,2023-05-02,3,345.64,0.0,1036.93,420,616.93,Debit Card,Delivered
ORD00283,CUST0105,PROD030,Garden Hose 50ft,Home & Garden,Central,2022-12-25,1,63.36,0.0,63.36,28,35.36,Debit Card,Cancelled
ORD00284,CUST0421,PROD014,Wool Winter Coat,Clothing,West,2024-06-27,5,171.04,5.0,812.45,375,437.45,Cash,Delivered
ORD00285,CUST0218,PROD049,Entrepreneurship Now,Books,North,2023-11-28,4,37.67,10.0,135.62,36,99.62,PayPal,Processing
ORD00286,CUST0444,PROD051,Premium Coffee Beans 1kg,Food & Beverage,North,2022-10-21,1,34.06,10.0,30.66,10,20.66,Debit Card,Delivered
ORD00287,CUST0180,PROD050,Digital Marketing,Books,West,2022-03-16,4,39.1,20.0,125.12,44,81.12,Cash,Delivered
ORD00288,CUST0190,PROD054,Mixed Nuts 500g,Food & Beverage,Central,2023-09-29,1,24.9,10.0,22.41,8,14.41,Credit Card,Delivered
ORD00289,CUST0383,PROD004,Bluetooth Speaker,Electronics,Central,2022-04-05,1,89.37,15.0,75.96,35,40.96,PayPal,Delivered
ORD00290,CUST0445,PROD022,Air Purifier Pro,Home & Garden,Central,2023-10-02,2,240.08,0.0,480.16,220,260.16,PayPal,Delivered
ORD00291,CUST0403,PROD066,Car Vacuum Cleaner,Automotive,South,2023-10-16,4,56.88,0.0,227.53,88,139.53,Debit Card,Delivered
ORD00292,CUST0020,PROD028,Storage Ottoman,Home & Garden,Central,2022-08-23,1,81.87,10.0,73.69,32,41.69,Cash,Delivered
ORD00293,CUST0435,PROD024,Electric Kettle 1.7L,Home & Garden,North,2023-12-19,5,47.22,0.0,236.11,90,146.11,PayPal,Delivered
ORD00294,CUST0464,PROD010,External SSD 1TB,Electronics,West,2022-12-17,1,143.38,0.0,143.38,65,78.38,Cash,Delivered
ORD00295,CUST0354,PROD046,Finance for Managers,Books,Central,2022-09-24,1,47.72,15.0,40.56,13,27.56,Credit Card,Delivered
ORD00296,CUST0054,PROD018,Polo Shirt Premium,Clothing,West,2022-04-21,1,64.04,0.0,64.04,22,42.04,Cash,Cancelled
ORD00297,CUST0324,PROD009,USB-C Hub 7-in-1,Electronics,West,2024-07-02,5,57.3,0.0,286.48,100,186.48,Debit Card,Shipped
ORD00298,CUST0293,PROD050,Digital Marketing,Books,South,2024-12-28,1,43.79,20.0,35.03,11,24.03,Bank Transfer,Delivered
ORD00299,CUST0233,PROD069,LED Car Lights Kit,Automotive,Central,2022-07-10,4,32.18,0.0,128.72,56,72.72,Bank Transfer,Delivered
ORD00300,CUST0435,PROD038,Foam Roller,Sports,North,2023-04-04,2,37.53,10.0,67.55,24,43.55,PayPal,Cancelled
ORD00301,CUST0165,PROD005,"4K Monitor 27""",Electronics,East,2024-03-13,2,467.97,15.0,795.54,440,355.54,PayPal,Processing
ORD00302,CUST0333,PROD059,Energy Drink Pack x24,Food & Beverage,East,2023-10-28,4,34.91,0.0,139.65,48,91.65,Bank Transfer,Delivered
ORD00303,CUST0428,PROD044,Marketing Strategy,Books,Central,2024-09-07,4,40.63,0.0,162.51,40,122.51,PayPal,Shipped
ORD00304,CUST0121,PROD010,External SSD 1TB,Electronics,West,2022-09-18,5,137.17,20.0,548.67,325,223.67,Credit Card,Delivered
ORD00305,CUST0343,PROD006,Gaming Mouse,Electronics,West,2022-05-26,3,79.52,5.0,226.62,84,142.62,Cash,Delivered
ORD00306,CUST0433,PROD019,Running Shorts,Clothing,East,2023-05-15,5,39.14,5.0,185.89,75,110.89,Bank Transfer,Delivered
ORD00307,CUST0340,PROD038,Foam Roller,Sports,South,2023-03-03,5,34.52,5.0,163.96,60,103.96,Cash,Processing
ORD00308,CUST0149,PROD019,Running Shorts,Clothing,Central,2023-04-29,2,43.37,0.0,86.73,30,56.73,Cash,Processing
ORD00309,CUST0040,PROD003,Smart Watch Ultra,Electronics,East,2022-08-23,5,355.71,0.0,1778.53,700,1078.53,Cash,Delivered
ORD00310,CUST0242,PROD065,Jump Starter Pack,Automotive,East,2024-06-30,2,85.58,5.0,162.61,76,86.61,Credit Card,Delivered
ORD00311,CUST0444,PROD042,Python Programming,Books,North,2024-02-16,3,54.94,15.0,140.09,45,95.09,Credit Card,Delivered
ORD00312,CUST0309,PROD046,Finance for Managers,Books,Central,2022-10-12,5,51.87,15.0,220.45,65,155.45,Credit Card,Processing
ORD00313,CUST0255,PROD057,Granola Bars x12,Food & Beverage,West,2022-11-02,4,22.14,5.0,84.12,28,56.12,Cash,Delivered
ORD00314,CUST0038,PROD055,Olive Oil Extra Virgin,Food & Beverage,North,2023-02-05,2,29.02,0.0,58.03,18,40.03,PayPal,Delivered
ORD00315,CUST0391,PROD006,Gaming Mouse,Electronics,Central,2023-09-16,4,82.44,0.0,329.76,112,217.76,Credit Card,Delivered
ORD00316,CUST0396,PROD031,Yoga Mat Premium,Sports,Central,2024-11-11,4,48.13,20.0,154.01,72,82.01,PayPal,Delivered
ORD00317,CUST0242,PROD052,Organic Green Tea 100g,Food & Beverage,East,2022-04-19,1,18.73,20.0,14.99,5,9.99,PayPal,Delivered
ORD00318,CUST0122,PROD052,Organic Green Tea 100g,Food & Beverage,Central,2023-08-01,1,17.05,15.0,14.49,5,9.49,Cash,Delivered
ORD00319,CUST0025,PROD020,Knit Sweater,Clothing,South,2023-10-14,4,73.59,5.0,279.64,120,159.64,Cash,Delivered
ORD00320,CUST0375,PROD020,Knit Sweater,Clothing,South,2022-12-22,4,69.59,10.0,250.51,120,130.51,Bank Transfer,Processing
ORD00321,CUST0410,PROD008,Webcam HD 1080p,Electronics,South,2024-01-08,4,64.23,20.0,205.53,100,105.53,Debit Card,Delivered
ORD00322,CUST0410,PROD046,Finance for Managers,Books,South,2022-05-27,1,44.58,5.0,42.35,13,29.35,Bank Transfer,Returned
ORD00323,CUST0148,PROD058,Almond Milk 1L,Food & Beverage,Central,2022-10-06,1,7.42,20.0,5.94,2,3.94,Bank Transfer,Cancelled
ORD00324,CUST0308,PROD054,Mixed Nuts 500g,Food & Beverage,West,2024-05-21,5,22.46,10.0,101.08,40,61.08,Bank Transfer,Delivered
ORD00325,CUST0494,PROD006,Gaming Mouse,Electronics,West,2024-07-10,4,76.71,0.0,306.86,112,194.86,Bank Transfer,Shipped
ORD00326,CUST0113,PROD056,Dark Chocolate Bar 72%,Food & Beverage,Central,2024-10-17,2,12.51,0.0,25.02,8,17.02,Bank Transfer,Cancelled
ORD00327,CUST0305,PROD022,Air Purifier Pro,Home & Garden,North,2024-01-22,1,272.82,10.0,245.53,110,135.53,Bank Transfer,Shipped
ORD00328,CUST0278,PROD037,Jump Rope Speed,Sports,West,2022-08-20,5,18.93,15.0,80.45,35,45.45,Credit Card,Delivered
ORD00329,CUST0239,PROD035,Running Shoes Pro,Sports,North,2024-12-14,3,128.1,0.0,384.29,165,219.29,Cash,Cancelled
ORD00330,CUST0339,PROD051,Premium Coffee Beans 1kg,Food & Beverage,North,2022-07-01,2,31.82,15.0,54.1,20,34.1,Credit Card,Shipped
ORD00331,CUST0487,PROD058,Almond Milk 1L,Food & Beverage,West,2023-10-02,5,7.28,0.0,36.42,10,26.42,Cash,Processing
ORD00332,CUST0312,PROD061,Car Dash Cam 4K,Automotive,South,2024-08-18,4,99.25,5.0,377.15,168,209.15,Cash,Shipped
ORD00333,CUST0252,PROD059,Energy Drink Pack x24,Food & Beverage,Central,2024-05-12,3,38.22,20.0,91.74,36,55.74,PayPal,Delivered
ORD00334,CUST0398,PROD038,Foam Roller,Sports,North,2022-03-14,5,36.75,15.0,156.17,60,96.17,Cash,Delivered
ORD00335,CUST0239,PROD046,Finance for Managers,Books,North,2024-08-27,5,44.82,0.0,224.12,65,159.12,PayPal,Processing
ORD00336,CUST0266,PROD023,Coffee Maker Deluxe,Home & Garden,South,2022-02-25,3,128.61,0.0,385.82,156,229.82,Cash,Delivered
ORD00337,CUST0293,PROD066,Car Vacuum Cleaner,Automotive,South,2023-07-24,3,50.96,0.0,152.87,66,86.87,PayPal,Cancelled
ORD00338,CUST0141,PROD044,Marketing Strategy,Books,East,2022-01-30,1,38.79,10.0,34.91,10,24.91,Debit Card,Shipped
ORD00339,CUST0200,PROD065,Jump Starter Pack,Automotive,East,2024-01-28,2,84.75,15.0,144.08,76,68.08,Debit Card,Delivered
ORD00340,CUST0135,PROD054,Mixed Nuts 500g,Food & Beverage,South,2024-12-16,1,23.25,0.0,23.25,8,15.25,Debit Card,Delivered
ORD00341,CUST0456,PROD012,Denim Jeans Slim,Clothing,Central,2022-11-12,4,82.99,5.0,315.38,112,203.38,Bank Transfer,Delivered
ORD00342,CUST0271,PROD069,LED Car Lights Kit,Automotive,South,2024-06-20,2,32.98,15.0,56.06,28,28.06,PayPal,Delivered
ORD00343,CUST0349,PROD048,SQL Mastery,Books,North,2023-06-26,1,38.24,5.0,36.33,11,25.33,Bank Transfer,Delivered
ORD00344,CUST0359,PROD016,Leather Belt,Clothing,South,2024-09-02,5,42.6,15.0,181.06,90,91.06,Bank Transfer,Delivered
ORD00345,CUST0456,PROD047,Machine Learning A-Z,Books,Central,2022-10-25,5,77.33,0.0,386.66,100,286.66,PayPal,Cancelled
ORD00346,CUST0498,PROD065,Jump Starter Pack,Automotive,South,2024-07-08,4,92.18,10.0,331.84,152,179.84,Credit Card,Delivered
ORD00347,CUST0464,PROD010,External SSD 1TB,Electronics,West,2024-12-24,3,162.59,5.0,463.39,195,268.39,Cash,Cancelled
ORD00348,CUST0026,PROD046,Finance for Managers,Books,South,2023-07-13,3,45.8,20.0,109.91,39,70.91,Credit Card,Delivered
ORD00349,CUST0183,PROD001,Laptop Pro 15,Electronics,North,2024-03-12,4,1265.56,15.0,4302.89,3000,1302.89,Debit Card,Shipped
ORD00350,CUST0093,PROD040,Water Bottle 1L,Sports,South,2023-02-04,5,21.28,15.0,90.46,40,50.46,Debit Card,Delivered
ORD00351,CUST0489,PROD015,Sport T-Shirt,Clothing,West,2022-01-22,1,37.32,0.0,37.32,12,25.32,Bank Transfer,Delivered
ORD00352,CUST0048,PROD044,Marketing Strategy,Books,West,2022-08-01,4,36.87,15.0,125.36,40,85.36,PayPal,Delivered
ORD00353,CUST0058,PROD059,Energy Drink Pack x24,Food & Beverage,North,2022-03-11,1,35.84,0.0,35.84,12,23.84,Cash,Shipped
ORD00354,CUST0276,PROD036,Gym Gloves,Sports,North,2023-03-21,5,25.69,15.0,109.18,45,64.18,Credit Card,Delivered
ORD00355,CUST0162,PROD026,Plant Pot Set x3,Home & Garden,East,2022-09-24,4,40.22,15.0,136.75,56,80.75,Cash,Processing
ORD00356,CUST0107,PROD003,Smart Watch Ultra,Electronics,North,2023-01-14,1,362.66,0.0,362.66,140,222.66,PayPal,Delivered
ORD00357,CUST0469,PROD007,Mechanical Keyboard,Electronics,West,2022-06-05,4,139.91,0.0,559.62,208,351.62,Bank Transfer,Shipped
ORD00358,CUST0361,PROD037,Jump Rope Speed,Sports,North,2023-10-25,3,17.72,0.0,53.15,21,32.15,PayPal,Processing
ORD00359,CUST0274,PROD052,Organic Green Tea 100g,Food & Beverage,Central,2024-02-23,4,17.4,0.0,69.59,20,49.59,PayPal,Returned
ORD00360,CUST0184,PROD033,Dumbbell Set 20kg,Sports,West,2023-06-27,2,87.94,5.0,167.09,84,83.09,Debit Card,Shipped
ORD00361,CUST0090,PROD054,Mixed Nuts 500g,Food & Beverage,North,2023-01-01,4,22.12,10.0,79.63,32,47.63,Bank Transfer,Delivered
ORD00362,CUST0437,PROD070,Car Wax Premium,Automotive,North,2022-08-06,4,29.21,0.0,116.82,40,76.82,Credit Card,Delivered
ORD00363,CUST0325,PROD002,Wireless Headphones,Electronics,Central,2023-05-29,4,179.85,5.0,683.42,320,363.42,Debit Card,Shipped
ORD00364,CUST0188,PROD007,Mechanical Keyboard,Electronics,West,2022-01-02,1,133.25,0.0,133.25,52,81.25,Debit Card,Shipped
ORD00365,CUST0204,PROD011,Classic White Shirt,Clothing,South,2024-03-12,5,44.14,15.0,187.58,75,112.58,Bank Transfer,Delivered
ORD00366,CUST0077,PROD003,Smart Watch Ultra,Electronics,North,2024-04-07,1,351.8,0.0,351.8,140,211.8,Bank Transfer,Returned
ORD00367,CUST0327,PROD053,Protein Powder Vanilla,Food & Beverage,South,2024-09-14,1,55.74,0.0,55.74,20,35.74,PayPal,Shipped
ORD00368,CUST0154,PROD050,Digital Marketing,Books,North,2024-03-31,1,41.06,15.0,34.9,11,23.9,Credit Card,Delivered
ORD00369,CUST0171,PROD035,Running Shoes Pro,Sports,South,2023-11-28,1,137.8,20.0,110.24,55,55.24,PayPal,Shipped
ORD00370,CUST0068,PROD003,Smart Watch Ultra,Electronics,South,2022-12-28,5,316.85,5.0,1505.02,700,805.02,Debit Card,Delivered
ORD00371,CUST0492,PROD054,Mixed Nuts 500g,Food & Beverage,North,2024-03-09,1,24.63,0.0,24.63,8,16.63,Bank Transfer,Delivered
ORD00372,CUST0010,PROD011,Classic White Shirt,Clothing,South,2024-06-15,2,45.47,0.0,90.94,30,60.94,Credit Card,Shipped
ORD00373,CUST0204,PROD070,Car Wax Premium,Automotive,South,2023-05-04,4,27.38,20.0,87.61,40,47.61,Cash,Shipped
